 TITLE = "xprofile"
 VARIABLES = Y,U,V,T
 ZONE T =" xg=  0.500000000     , ib=           1 ",I=           1 ,J=         102
      0.10618351E+00     -0.21805956E+02      0.23515022E+01      0.75012691E-01
      0.10868249E+00     -0.22105709E+02      0.24302020E+01      0.75681515E-01
      0.11118150E+00     -0.22394505E+02      0.25085893E+01      0.76363690E-01
      0.11368053E+00     -0.22672367E+02      0.25865858E+01      0.77059142E-01
      0.11617957E+00     -0.22939331E+02      0.26641204E+01      0.77767812E-01
      0.11867865E+00     -0.23195436E+02      0.27411225E+01      0.78489624E-01
      0.12117775E+00     -0.23440727E+02      0.28175249E+01      0.79224505E-01
      0.12367687E+00     -0.23675266E+02      0.28932598E+01      0.79972379E-01
      0.12617603E+00     -0.23899109E+02      0.29682646E+01      0.80733195E-01
      0.12867521E+00     -0.24112326E+02      0.30424800E+01      0.81506863E-01
      0.13117442E+00     -0.24314995E+02      0.31158442E+01      0.82293279E-01
      0.13367364E+00     -0.24507198E+02      0.31883028E+01      0.83092362E-01
      0.13617289E+00     -0.24689028E+02      0.32597985E+01      0.83904043E-01
      0.13867216E+00     -0.24860577E+02      0.33302803E+01      0.84728204E-01
      0.14117146E+00     -0.25021952E+02      0.33996983E+01      0.85564747E-01
      0.14367078E+00     -0.25173256E+02      0.34680042E+01      0.86413607E-01
      0.14617014E+00     -0.25314608E+02      0.35351532E+01      0.87274663E-01
      0.14866951E+00     -0.25446117E+02      0.36011012E+01      0.88147804E-01
      0.15116891E+00     -0.25567915E+02      0.36658089E+01      0.89032926E-01
      0.15366833E+00     -0.25680128E+02      0.37292354E+01      0.89929946E-01
      0.15616778E+00     -0.25782888E+02      0.37913456E+01      0.90838730E-01
      0.15866725E+00     -0.25876331E+02      0.38521011E+01      0.91759160E-01
      0.16116676E+00     -0.25960604E+02      0.39114714E+01      0.92691138E-01
      0.16366628E+00     -0.26035845E+02      0.39694240E+01      0.93634553E-01
      0.16616583E+00     -0.26102207E+02      0.40259299E+01      0.94589256E-01
      0.16866541E+00     -0.26159838E+02      0.40809627E+01      0.95555149E-01
      0.17116500E+00     -0.26208889E+02      0.41344972E+01      0.96532106E-01
      0.17366463E+00     -0.26249525E+02      0.41865087E+01      0.97520038E-01
      0.17616430E+00     -0.26281902E+02      0.42369742E+01      0.98518789E-01
      0.17866397E+00     -0.26306187E+02      0.42858739E+01      0.99528246E-01
      0.18116367E+00     -0.26322535E+02      0.43331895E+01      0.10054829E+00
      0.18366340E+00     -0.26331121E+02      0.43789024E+01      0.10157883E+00
      0.18616314E+00     -0.26332111E+02      0.44229984E+01      0.10261972E+00
      0.18866292E+00     -0.26325676E+02      0.44654627E+01      0.10367083E+00
      0.19116272E+00     -0.26311979E+02      0.45062799E+01      0.10473209E+00
      0.19366255E+00     -0.26291195E+02      0.45454445E+01      0.10580336E+00
      0.19616240E+00     -0.26263498E+02      0.45829406E+01      0.10688452E+00
      0.19866227E+00     -0.26229065E+02      0.46187611E+01      0.10797547E+00
      0.20116216E+00     -0.26188066E+02      0.46528983E+01      0.10907612E+00
      0.20366210E+00     -0.26140676E+02      0.46853452E+01      0.11018635E+00
      0.20616205E+00     -0.26087069E+02      0.47160954E+01      0.11130606E+00
      0.20866203E+00     -0.26027418E+02      0.47451448E+01      0.11243512E+00
      0.21116203E+00     -0.25961897E+02      0.47724895E+01      0.11357350E+00
      0.21366207E+00     -0.25890682E+02      0.47981281E+01      0.11472107E+00
      0.21616212E+00     -0.25813948E+02      0.48220577E+01      0.11587779E+00
      0.21866220E+00     -0.25731871E+02      0.48442783E+01      0.11704353E+00
      0.22116230E+00     -0.25644615E+02      0.48647890E+01      0.11821823E+00
      0.22366244E+00     -0.25552351E+02      0.48835917E+01      0.11940181E+00
      0.22616258E+00     -0.25455259E+02      0.49006886E+01      0.12059420E+00
      0.22866276E+00     -0.25353500E+02      0.49160819E+01      0.12179536E+00
      0.23116297E+00     -0.25247246E+02      0.49297748E+01      0.12300523E+00
      0.23366320E+00     -0.25136665E+02      0.49417682E+01      0.12422373E+00
      0.23616347E+00     -0.25021921E+02      0.49520693E+01      0.12545086E+00
      0.23866373E+00     -0.24903177E+02      0.49606838E+01      0.12668657E+00
      0.24116403E+00     -0.24780598E+02      0.49676156E+01      0.12793082E+00
      0.24366435E+00     -0.24654343E+02      0.49728732E+01      0.12918355E+00
      0.24616471E+00     -0.24524567E+02      0.49764633E+01      0.13044479E+00
      0.24866509E+00     -0.24391434E+02      0.49783936E+01      0.13171452E+00
      0.25116551E+00     -0.24255098E+02      0.49786711E+01      0.13299273E+00
